time_s,sensor_id,axis,acceleration_mps2,velocity_mps
6.3850,STN_B,N,0.077905,0.000540
6.3900,STN_B,N,0.032705,0.000202
6.3950,STN_B,N,0.087786,0.000101
6.4000,STN_B,N,0.092205,-0.000025
6.4050,STN_B,N,0.124705,-0.000067
6.4100,STN_B,N,0.059453,-0.000470
6.4150,STN_B,N,0.167530,-0.000368
6.4200,STN_B,N,0.239773,0.000045
6.4250,STN_B,N,0.312307,0.000759
6.4300,STN_B,N,0.207111,0.000885
6.4350,STN_B,N,0.147216,0.000670
6.4400,STN_B,N,0.134357,0.000300
6.4450,STN_B,N,0.210299,0.000292
6.4500,STN_B,N,0.215549,0.000317
6.4550,STN_B,N,0.208256,0.000362
6.4600,STN_B,N,0.242291,0.000552
6.4650,STN_B,N,0.200628,0.000507
6.4700,STN_B,N,0.228471,0.000560
6.4750,STN_B,N,0.197631,0.000454
6.4800,STN_B,N,0.259601,0.000633
6.4850,STN_B,N,0.197600,0.000415
6.4900,STN_B,N,0.219222,0.000212
6.4950,STN_B,N,0.218497,-0.000156
6.5000,STN_B,N,0.265469,-0.000437
6.5050,STN_B,N,0.383902,-0.000244
6.5100,STN_B,N,0.426874,0.000050
6.5150,STN_B,N,0.523152,0.000666
6.5200,STN_B,N,0.524299,0.001205
6.5250,STN_B,N,0.436328,0.001226
6.5300,STN_B,N,0.483875,0.001406
6.5350,STN_B,N,0.518390,0.001730
6.5400,STN_B,N,0.383966,0.001411
6.5450,STN_B,N,0.375716,0.001171
6.5500,STN_B,N,0.422643,0.001307
6.5550,STN_B,N,0.439762,0.001568
6.5600,STN_B,N,0.370224,0.001536
6.5650,STN_B,N,0.282260,0.001105
6.5700,STN_B,N,0.240269,0.000449
6.5750,STN_B,N,0.358353,0.000377
6.5800,STN_B,N,0.375084,0.000352
6.5850,STN_B,N,0.435996,0.000587
6.5900,STN_B,N,0.414782,0.000693
6.5950,STN_B,N,0.388680,0.000615
6.6000,STN_B,N,0.494609,0.000984
6.6050,STN_B,N,0.529978,0.001484
6.6100,STN_B,N,0.416375,0.001378
6.6150,STN_B,N,0.387696,0.001117
6.6200,STN_B,N,0.407489,0.000951
6.6250,STN_B,N,0.449040,0.001004
6.6300,STN_B,N,0.450085,0.001115
6.6350,STN_B,N,0.460332,0.001390
6.6400,STN_B,N,0.423159,0.001545
6.6450,STN_B,N,0.364648,0.001457
6.6500,STN_B,N,0.389969,0.001603
6.6550,STN_B,N,0.306166,0.001467
6.6600,STN_B,N,0.281275,0.001382
6.6650,STN_B,N,0.291502,0.001498
6.6700,STN_B,N,0.191412,0.001256
6.6750,STN_B,N,0.175551,0.001005
6.6800,STN_B,N,0.098077,0.000473
6.6850,STN_B,N,0.161473,0.000326
6.6900,STN_B,N,0.138364,0.000113
6.6950,STN_B,N,0.223353,0.000378
6.7000,STN_B,N,0.177944,0.000453
6.7050,STN_B,N,0.169339,0.000548
6.7100,STN_B,N,0.182775,0.000687
6.7150,STN_B,N,0.184732,0.000846
6.7200,STN_B,N,0.118052,0.000640
6.7250,STN_B,N,0.049540,0.000103
6.7300,STN_B,N,0.144254,0.000047
6.7350,STN_B,N,0.139692,0.000002
6.7400,STN_B,N,0.203032,0.000298
6.7450,STN_B,N,0.201588,0.000609
6.7500,STN_B,N,0.160577,0.000674
6.7550,STN_B,N,0.102814,0.000334
6.7600,STN_B,N,0.133995,0.000089
6.7650,STN_B,N,0.140507,-0.000217
6.7700,STN_B,N,0.200073,-0.000245
6.7750,STN_B,N,0.281412,0.000110
6.7800,STN_B,N,0.265996,0.000351
6.7850,STN_B,N,0.327351,0.000821
6.7900,STN_B,N,0.241691,0.000834
6.7950,STN_B,N,0.249806,0.000846
6.8000,STN_B,N,0.235013,0.000761
6.8050,STN_B,N,0.258112,0.000832
6.8100,STN_B,N,0.190654,0.000598
6.8150,STN_B,N,0.224124,0.000610
6.8200,STN_B,N,0.244628,0.000739
6.8250,STN_B,N,0.202186,0.000643
6.8300,STN_B,N,0.201678,0.000536
6.8350,STN_B,N,0.169503,0.000277
6.8400,STN_B,N,0.212416,0.000200
6.8450,STN_B,N,0.275152,0.000466
6.8500,STN_B,N,0.251911,0.000696
6.8550,STN_B,N,0.241474,0.001008
6.8600,STN_B,N,0.254865,0.001517
6.8650,STN_B,N,0.165588,0.001682
6.8700,STN_B,N,0.084562,0.001564
6.8750,STN_B,N,-0.066292,0.000887
6.8800,STN_B,N,-0.058675,0.000450
6.8850,STN_B,N,-0.035743,0.000372
6.8900,STN_B,N,-0.031082,0.000530
6.8950,STN_B,N,-0.116098,0.000446
6.9000,STN_B,N,-0.151103,0.000308
6.9050,STN_B,N,-0.246512,-0.000231
6.9100,STN_B,N,-0.171533,-0.000324
6.9150,STN_B,N,-0.199812,-0.000437
6.9200,STN_B,N,-0.159528,-0.000254
6.9250,STN_B,N,-0.216836,-0.000290
6.9300,STN_B,N,-0.201407,-0.000254
6.9350,STN_B,N,-0.277645,-0.000638
6.9400,STN_B,N,-0.220790,-0.000728
6.9450,STN_B,N,-0.251948,-0.000988
6.9500,STN_B,N,-0.139988,-0.000723
6.9550,STN_B,N,-0.167447,-0.000655
6.9600,STN_B,N,-0.192438,-0.000741
6.9650,STN_B,N,-0.173005,-0.000777
6.9700,STN_B,N,-0.087588,-0.000439
6.9750,STN_B,N,-0.098571,-0.000225
6.9800,STN_B,N,-0.143622,-0.000263
6.9850,STN_B,N,-0.181257,-0.000540
6.9900,STN_B,N,-0.116449,-0.000571
6.9950,STN_B,N,-0.112706,-0.000660
7.0000,STN_B,N,-0.087500,-0.000654
7.0050,STN_B,N,-0.066638,-0.000554
7.0100,STN_B,N,-0.034235,-0.000330
7.0150,STN_B,N,-0.020013,-0.000098
7.0200,STN_B,N,-0.026197,0.000086
7.0250,STN_B,N,-0.078582,-0.000016
7.0300,STN_B,N,-0.065812,-0.000082
7.0350,STN_B,N,-0.057331,-0.000102
7.0400,STN_B,N,-0.079371,-0.000213
7.0450,STN_B,N,-0.066905,-0.000205
7.0500,STN_B,N,-0.030114,0.000015
7.0550,STN_B,N,-0.075720,-0.000004
7.0600,STN_B,N,-0.071243,0.000022
7.0650,STN_B,N,-0.135085,-0.000244
7.0700,STN_B,N,-0.079736,-0.000242
7.0750,STN_B,N,-0.059094,-0.000158
7.0800,STN_B,N,-0.108698,-0.000317
7.0850,STN_B,N,-0.113572,-0.000504
7.0900,STN_B,N,-0.060111,-0.000418
7.0950,STN_B,N,-0.026408,-0.000185
7.1000,STN_B,N,-0.038275,-0.000039
7.1050,STN_B,N,-0.071084,-0.000052
7.1100,STN_B,N,-0.081029,-0.000141
7.1150,STN_B,N,-0.091283,-0.000285
7.1200,STN_B,N,-0.024463,-0.000053
7.1250,STN_B,N,-0.069736,-0.000003
7.1300,STN_B,N,-0.057074,0.000138
7.1350,STN_B,N,-0.104637,0.000043
7.1400,STN_B,N,-0.145996,-0.000277
7.1450,STN_B,N,-0.112512,-0.000474
7.1500,STN_B,N,-0.095271,-0.000561
7.1550,STN_B,N,-0.074755,-0.000550
7.1600,STN_B,N,-0.044116,-0.000406
7.1650,STN_B,N,-0.003372,-0.000053
7.1700,STN_B,N,-0.070039,-0.000060
7.1750,STN_B,N,-0.061987,-0.000074
7.1800,STN_B,N,-0.016073,0.000106
7.1850,STN_B,N,-0.117255,-0.000216
7.1900,STN_B,N,-0.091041,-0.000376
7.1950,STN_B,N,-0.017059,-0.000137
7.2000,STN_B,N,-0.025222,0.000059
7.2050,STN_B,N,-0.082330,-0.000004
7.2100,STN_B,N,-0.105213,-0.000142
7.2150,STN_B,N,-0.064001,-0.000069
7.2200,STN_B,N,-0.063685,0.000035
7.2250,STN_B,N,-0.115481,-0.000052
7.2300,STN_B,N,-0.093669,0.000048
7.2350,STN_B,N,-0.128470,0.000024
7.2400,STN_B,N,-0.149500,-0.000068
7.2450,STN_B,N,-0.153978,-0.000109
7.2500,STN_B,N,-0.179464,-0.000218
7.2550,STN_B,N,-0.183268,-0.000316
7.2600,STN_B,N,-0.179732,-0.000359
7.2650,STN_B,N,-0.211950,-0.000524
7.2700,STN_B,N,-0.181110,-0.000503
7.2750,STN_B,N,-0.174102,-0.000397
7.2800,STN_B,N,-0.170785,-0.000266
7.2850,STN_B,N,-0.204298,-0.000278
7.2900,STN_B,N,-0.214747,-0.000305
7.2950,STN_B,N,-0.253984,-0.000507
7.3000,STN_B,N,-0.195973,-0.000382
7.3050,STN_B,N,-0.232342,-0.000395
7.3100,STN_B,N,-0.254617,-0.000469
7.3150,STN_B,N,-0.253272,-0.000520
7.3200,STN_B,N,-0.255048,-0.000544
7.3250,STN_B,N,-0.263818,-0.000585
7.3300,STN_B,N,-0.269331,-0.000628
7.3350,STN_B,N,-0.236569,-0.000505
7.3400,STN_B,N,-0.288123,-0.000662
7.3450,STN_B,N,-0.307426,-0.000946
7.3500,STN_B,N,-0.246358,-0.000952
7.3550,STN_B,N,-0.237857,-0.000969
7.3600,STN_B,N,-0.208670,-0.000911
7.3650,STN_B,N,-0.193585,-0.000851
7.3700,STN_B,N,-0.199160,-0.000937
7.3750,STN_B,N,-0.157188,-0.000947
7.3800,STN_B,N,-0.128068,-0.000943
7.3850,STN_B,N,-0.090184,-0.000880
7.3900,STN_B,N,-0.050094,-0.000773
7.3950,STN_B,N,-0.041865,-0.000786
7.4000,STN_B,N,0.017484,-0.000658
7.4050,STN_B,N,0.024403,-0.000652
7.4100,STN_B,N,0.103471,-0.000406
7.4150,STN_B,N,0.127814,-0.000152
7.4200,STN_B,N,0.114424,-0.000023
7.4250,STN_B,N,0.153359,0.000261
7.4300,STN_B,N,0.184157,0.000720
7.4350,STN_B,N,0.136401,0.000979
7.4400,STN_B,N,0.068032,0.000962
7.4450,STN_B,N,0.035443,0.000890
7.4500,STN_B,N,-0.024361,0.000605
7.4550,STN_B,N,-0.051468,0.000294
7.4600,STN_B,N,-0.031133,0.000187
7.4650,STN_B,N,-0.085132,-0.000072
7.4700,STN_B,N,-0.060181,-0.000108
7.4750,STN_B,N,-0.062963,-0.000085
7.4800,STN_B,N,-0.022295,0.000183
7.4850,STN_B,N,-0.099718,0.000120
7.4900,STN_B,N,-0.127268,-0.000028
7.4950,STN_B,N,-0.112693,-0.000069
7.5000,STN_B,N,-0.104999,-0.000016
7.5050,STN_B,N,-0.164821,-0.000202
7.5100,STN_B,N,-0.136070,-0.000156
7.5150,STN_B,N,-0.154029,-0.000178
7.5200,STN_B,N,-0.170944,-0.000274
7.5250,STN_B,N,-0.183530,-0.000397
7.5300,STN_B,N,-0.199713,-0.000572
7.5350,STN_B,N,-0.141253,-0.000424
7.5400,STN_B,N,-0.149092,-0.000269
7.5450,STN_B,N,-0.185927,-0.000256
7.5500,STN_B,N,-0.162453,-0.000094
7.5550,STN_B,N,-0.225504,-0.000216
7.5600,STN_B,N,-0.227064,-0.000338
7.5650,STN_B,N,-0.240660,-0.000511
7.5700,STN_B,N,-0.232657,-0.000620
7.5750,STN_B,N,-0.247459,-0.000820
7.5800,STN_B,N,-0.214958,-0.000874
7.5850,STN_B,N,-0.173509,-0.000776
7.5900,STN_B,N,-0.198267,-0.000863
7.5950,STN_B,N,-0.152651,-0.000783
7.6000,STN_B,N,-0.128407,-0.000653
7.6050,STN_B,N,-0.116198,-0.000547
7.6100,STN_B,N,-0.104154,-0.000451
7.6150,STN_B,N,-0.118445,-0.000463
7.6200,STN_B,N,-0.088456,-0.000377
7.6250,STN_B,N,-0.080712,-0.000292
7.6300,STN_B,N,-0.072221,-0.000184
7.6350,STN_B,N,-0.100505,-0.000263
7.6400,STN_B,N,-0.094979,-0.000340
7.6450,STN_B,N,-0.073239,-0.000370
7.6500,STN_B,N,-0.089600,-0.000527
7.6550,STN_B,N,-0.024774,-0.000383
7.6600,STN_B,N,-0.053069,-0.000382
7.6650,STN_B,N,0.006151,-0.000119
7.6700,STN_B,N,-0.000112,0.000103
7.6750,STN_B,N,-0.033272,0.000185
7.6800,STN_B,N,-0.067707,0.000114
7.6850,STN_B,N,-0.034770,0.000280
7.6900,STN_B,N,-0.074718,0.000306
7.6950,STN_B,N,-0.123922,0.000164
7.7000,STN_B,N,-0.130335,0.000086
7.7050,STN_B,N,-0.168003,-0.000098
7.7100,STN_B,N,-0.172122,-0.000234
7.7150,STN_B,N,-0.150715,-0.000168
7.7200,STN_B,N,-0.190833,-0.000232
7.7250,STN_B,N,-0.199247,-0.000287
7.7300,STN_B,N,-0.203848,-0.000321
7.7350,STN_B,N,-0.224983,-0.000439
7.7400,STN_B,N,-0.216982,-0.000503
7.7450,STN_B,N,-0.225096,-0.000592
7.7500,STN_B,N,-0.218754,-0.000665
7.7550,STN_B,N,-0.210760,-0.000706
7.7600,STN_B,N,-0.200615,-0.000715
7.7650,STN_B,N,-0.182899,-0.000677
7.7700,STN_B,N,-0.158456,-0.000535
7.7750,STN_B,N,-0.182196,-0.000549
7.7800,STN_B,N,-0.167983,-0.000497
7.7850,STN_B,N,-0.140752,-0.000309
7.7900,STN_B,N,-0.181412,-0.000321
7.7950,STN_B,N,-0.149644,-0.000176
7.8000,STN_B,N,-0.210743,-0.000327
7.8050,STN_B,N,-0.207058,-0.000461
7.8100,STN_B,N,-0.209152,-0.000585
7.8150,STN_B,N,-0.180616,-0.000549
7.8200,STN_B,N,-0.174094,-0.000506
7.8250,STN_B,N,-0.181817,-0.000521
7.8300,STN_B,N,-0.208919,-0.000721
7.8350,STN_B,N,-0.174267,-0.000790
7.8400,STN_B,N,-0.130213,-0.000672
7.8450,STN_B,N,-0.112472,-0.000502
7.8500,STN_B,N,-0.110341,-0.000332
7.8550,STN_B,N,-0.122525,-0.000230
7.8600,STN_B,N,-0.141886,-0.000259
7.8650,STN_B,N,-0.108506,-0.000143
7.8700,STN_B,N,-0.152870,-0.000255
7.8750,STN_B,N,-0.167298,-0.000457
7.8800,STN_B,N,-0.140042,-0.000539
7.8850,STN_B,N,-0.131838,-0.000608
7.8900,STN_B,N,-0.115901,-0.000634
7.8950,STN_B,N,-0.077507,-0.000484
7.9000,STN_B,N,-0.078847,-0.000379
7.9050,STN_B,N,-0.065100,-0.000239
7.9100,STN_B,N,-0.069004,-0.000150
7.9150,STN_B,N,-0.077739,-0.000146
7.9200,STN_B,N,-0.075485,-0.000168
7.9250,STN_B,N,-0.098946,-0.000314
7.9300,STN_B,N,-0.078031,-0.000366
7.9350,STN_B,N,-0.048735,-0.000284
7.9400,STN_B,N,-0.040583,-0.000168
7.9450,STN_B,N,-0.064784,-0.000212
7.9500,STN_B,N,-0.058472,-0.000232
7.9550,STN_B,N,-0.040452,-0.000163
7.9600,STN_B,N,-0.053579,-0.000168
7.9650,STN_B,N,-0.001211,0.000087
7.9700,STN_B,N,-0.059131,0.000066
7.9750,STN_B,N,-0.098140,-0.000148
7.9800,STN_B,N,-0.061286,-0.000175
7.9850,STN_B,N,-0.043641,-0.000120
7.9900,STN_B,N,-0.068083,-0.000203
7.9950,STN_B,N,-0.071146,-0.000286
8.0000,STN_B,N,-0.060566,-0.000315
8.0050,STN_B,N,-0.029355,-0.000214
8.0100,STN_B,N,-0.022496,-0.000092
8.0150,STN_B,N,-0.031759,-0.000045
8.0200,STN_B,N,-0.060807,-0.000190
8.0250,STN_B,N,-0.046610,-0.000287
8.0300,STN_B,N,-0.035391,-0.000352
8.0350,STN_B,N,0.014886,-0.000182
8.0400,STN_B,N,0.024825,0.000031
8.0450,STN_B,N,-0.024709,-0.000012
8.0500,STN_B,N,-0.011816,-0.000010
8.0550,STN_B,N,0.002559,0.000044
8.0600,STN_B,N,-0.009640,0.000020
8.0650,STN_B,N,-0.014391,-0.000021
8.0700,STN_B,N,-0.021185,-0.000079
8.0750,STN_B,N,-0.007831,-0.000075
8.0800,STN_B,N,-0.001676,-0.000028
8.0850,STN_B,N,0.002764,0.000062
8.0900,STN_B,N,-0.010527,0.000101
8.0950,STN_B,N,-0.014700,0.000118
8.1000,STN_B,N,-0.035866,0.000019
8.1050,STN_B,N,-0.040117,-0.000099
8.1100,STN_B,N,-0.039777,-0.000210
8.1150,STN_B,N,-0.010795,-0.000172
8.1200,STN_B,N,-0.003172,-0.000093
8.1250,STN_B,N,-0.011572,-0.000056
8.1300,STN_B,N,-0.011393,-0.000045
8.1350,STN_B,N,-0.005246,-0.000031
8.1400,STN_B,N,-0.017233,-0.000115
8.1450,STN_B,N,-0.015133,-0.000202
8.1500,STN_B,N,0.017846,-0.000148
8.1550,STN_B,N,0.016999,-0.000135
8.1600,STN_B,N,0.035176,-0.000071
8.1650,STN_B,N,0.016781,-0.000124
8.1700,STN_B,N,0.043468,-0.000066
8.1750,STN_B,N,0.062706,0.000070
8.1800,STN_B,N,0.068841,0.000245
8.1850,STN_B,N,0.044195,0.000317
8.1900,STN_B,N,0.027887,0.000343
8.1950,STN_B,N,0.021895,0.000349
8.2000,STN_B,N,-0.000047,0.000263
8.2050,STN_B,N,-0.022289,0.000090
8.2100,STN_B,N,-0.036935,-0.000130
8.2150,STN_B,N,-0.002715,-0.000157
8.2200,STN_B,N,0.007898,-0.000143
8.2250,STN_B,N,0.014918,-0.000110
8.2300,STN_B,N,0.015226,-0.000100
8.2350,STN_B,N,0.000583,-0.000216
8.2400,STN_B,N,0.053015,-0.000116
8.2450,STN_B,N,0.052589,-0.000047
8.2500,STN_B,N,0.050967,-0.000024
8.2550,STN_B,N,0.081854,0.000109
8.2600,STN_B,N,0.055088,0.000070
8.2650,STN_B,N,0.057354,-0.000001
8.2700,STN_B,N,0.081686,0.000029
8.2750,STN_B,N,0.103385,0.000144
8.2800,STN_B,N,0.093479,0.000175
8.2850,STN_B,N,0.085899,0.000155
8.2900,STN_B,N,0.093718,0.000147
8.2950,STN_B,N,0.101327,0.000151
8.3000,STN_B,N,0.117825,0.000216
8.3050,STN_B,N,0.109412,0.000217
8.3100,STN_B,N,0.108753,0.000188
8.3150,STN_B,N,0.110939,0.000133
8.3200,STN_B,N,0.123801,0.000106
8.3250,STN_B,N,0.146354,0.000162
8.3300,STN_B,N,0.147649,0.000206
8.3350,STN_B,N,0.159345,0.000298
8.3400,STN_B,N,0.166552,0.000422
8.3450,STN_B,N,0.161580,0.000516
8.3500,STN_B,N,0.153757,0.000581
8.3550,STN_B,N,0.130049,0.000557
8.3600,STN_B,N,0.118303,0.000503
8.3650,STN_B,N,0.119365,0.000479
8.3700,STN_B,N,0.105801,0.000397
8.3750,STN_B,N,0.085240,0.000235
8.3800,STN_B,N,0.092005,0.000144
8.3850,STN_B,N,0.109150,0.000147
8.3900,STN_B,N,0.146781,0.000338
8.3950,STN_B,N,0.114761,0.000343
8.4000,STN_B,N,0.081519,0.000155
8.4050,STN_B,N,0.111718,0.000079
8.4100,STN_B,N,0.119652,0.000012
8.4150,STN_B,N,0.170641,0.000173
8.4200,STN_B,N,0.159486,0.000259
8.4250,STN_B,N,0.163651,0.000329
8.4300,STN_B,N,0.152747,0.000291
8.4350,STN_B,N,0.165027,0.000293
8.4400,STN_B,N,0.183616,0.000382
8.4450,STN_B,N,0.188199,0.000521
8.4500,STN_B,N,0.188002,0.000679
8.4550,STN_B,N,0.155730,0.000715
8.4600,STN_B,N,0.130042,0.000663
8.4650,STN_B,N,0.118023,0.000623
8.4700,STN_B,N,0.119043,0.000653
8.4750,STN_B,N,0.085412,0.000592
8.4800,STN_B,N,0.070379,0.000532
8.4850,STN_B,N,0.022796,0.000297
8.4900,STN_B,N,0.052223,0.000259
8.4950,STN_B,N,0.034923,0.000165
8.5000,STN_B,N,0.035650,0.000093
8.5050,STN_B,N,0.028386,-0.000019
8.5100,STN_B,N,0.031690,-0.000111
8.5150,STN_B,N,0.057891,-0.000078
8.5200,STN_B,N,0.080379,0.000076
8.5250,STN_B,N,0.094199,0.000308
8.5300,STN_B,N,0.061459,0.000382
8.5350,STN_B,N,0.035793,0.000341
8.5400,STN_B,N,0.036738,0.000320
8.5450,STN_B,N,0.014991,0.000217
8.5500,STN_B,N,0.025132,0.000208
8.5550,STN_B,N,0.001598,0.000132
8.5600,STN_B,N,0.002044,0.000090
8.5650,STN_B,N,0.002955,0.000073
8.5700,STN_B,N,-0.005808,0.000039
8.5750,STN_B,N,-0.006069,0.000035
8.5800,STN_B,N,-0.003543,0.000079
8.5850,STN_B,N,-0.003694,0.000140
8.5900,STN_B,N,-0.019317,0.000146
8.5950,STN_B,N,-0.045448,0.000033
8.6000,STN_B,N,-0.046114,-0.000071
8.6050,STN_B,N,-0.034632,-0.000104
8.6100,STN_B,N,-0.042576,-0.000152
8.6150,STN_B,N,-0.022171,-0.000069
8.6200,STN_B,N,-0.028123,0.000007
8.6250,STN_B,N,-0.034417,0.000057
8.6300,STN_B,N,-0.054345,0.000035
8.6350,STN_B,N,-0.060176,0.000020
8.6400,STN_B,N,-0.064647,0.000020
8.6450,STN_B,N,-0.058255,0.000096
8.6500,STN_B,N,-0.098875,0.000015
8.6550,STN_B,N,-0.108514,-0.000062
8.6600,STN_B,N,-0.116644,-0.000143
8.6650,STN_B,N,-0.110358,-0.000164
8.6700,STN_B,N,-0.121367,-0.000225
8.6750,STN_B,N,-0.138426,-0.000368
8.6800,STN_B,N,-0.126213,-0.000473
8.6850,STN_B,N,-0.119326,-0.000590
8.6900,STN_B,N,-0.093670,-0.000639
8.6950,STN_B,N,-0.064959,-0.000602
8.7000,STN_B,N,-0.051700,-0.000558
8.7050,STN_B,N,-0.017165,-0.000402
8.7100,STN_B,N,0.005440,-0.000188
8.7150,STN_B,N,0.003185,-0.000040
8.7200,STN_B,N,-0.003200,0.000028
8.7250,STN_B,N,-0.015126,0.000005
8.7300,STN_B,N,-0.017882,-0.000065
8.7350,STN_B,N,-0.007838,-0.000104
8.7400,STN_B,N,0.000513,-0.000098
8.7450,STN_B,N,-0.001317,-0.000095
8.7500,STN_B,N,0.015224,0.000002
8.7550,STN_B,N,0.020587,0.000127
8.7600,STN_B,N,-0.001597,0.000138
8.7650,STN_B,N,-0.008877,0.000122
8.7700,STN_B,N,-0.024409,0.000024
8.7750,STN_B,N,-0.018895,-0.000049
8.7800,STN_B,N,-0.012180,-0.000089
8.7850,STN_B,N,-0.024561,-0.000183
8.7900,STN_B,N,0.007869,-0.000109
8.7950,STN_B,N,0.003557,-0.000060
8.8000,STN_B,N,0.016151,0.000033
8.8050,STN_B,N,0.005756,0.000062
8.8100,STN_B,N,-0.013426,-0.000020
8.8150,STN_B,N,-0.001950,-0.000064
8.8200,STN_B,N,0.012477,-0.000050
8.8250,STN_B,N,0.006248,-0.000084
8.8300,STN_B,N,0.017887,-0.000078
8.8350,STN_B,N,0.014139,-0.000107
8.8400,STN_B,N,0.034940,-0.000061
8.8450,STN_B,N,0.039174,-0.000015
8.8500,STN_B,N,0.051780,0.000076
8.8550,STN_B,N,0.036881,0.000074
8.8600,STN_B,N,0.046631,0.000101
8.8650,STN_B,N,0.038326,0.000071
8.8700,STN_B,N,0.049929,0.000107
8.8750,STN_B,N,0.043673,0.000132
8.8800,STN_B,N,0.057539,0.000249
8.8850,STN_B,N,0.043619,0.000310
8.8900,STN_B,N,0.020546,0.000276
8.8950,STN_B,N,-0.002368,0.000150
8.9000,STN_B,N,0.007070,0.000103
8.9050,STN_B,N,0.008538,0.000087
8.9100,STN_B,N,0.005638,0.000090
8.9150,STN_B,N,-0.004809,0.000068
8.9200,STN_B,N,-0.014986,0.000013
8.9250,STN_B,N,-0.004527,0.000028
8.9300,STN_B,N,-0.008128,0.000046
8.9350,STN_B,N,-0.010881,0.000076
8.9400,STN_B,N,-0.014686,0.000109
8.9450,STN_B,N,-0.038613,0.000040
8.9500,STN_B,N,-0.035701,-0.000003
8.9550,STN_B,N,-0.040577,-0.000050
8.9600,STN_B,N,-0.039685,-0.000074
8.9650,STN_B,N,-0.041796,-0.000095
8.9700,STN_B,N,-0.035775,-0.000078
8.9750,STN_B,N,-0.046194,-0.000121
8.9800,STN_B,N,-0.045240,-0.000162
8.9850,STN_B,N,-0.036648,-0.000166
8.9900,STN_B,N,-0.031574,-0.000152
8.9950,STN_B,N,-0.024165,-0.000102
9.0000,STN_B,N,-0.028866,-0.000075
9.0050,STN_B,N,-0.026864,-0.000046
9.0100,STN_B,N,-0.026739,-0.000026
9.0150,STN_B,N,-0.040800,-0.000075
9.0200,STN_B,N,-0.035906,-0.000083
9.0250,STN_B,N,-0.028061,-0.000017
9.0300,STN_B,N,-0.029415,0.000068
9.0350,STN_B,N,-0.037048,0.000138
9.0400,STN_B,N,-0.065951,0.000077
9.0450,STN_B,N,-0.092646,-0.000111
9.0500,STN_B,N,-0.079961,-0.000220
9.0550,STN_B,N,-0.074533,-0.000286
9.0600,STN_B,N,-0.053033,-0.000220
9.0650,STN_B,N,-0.052712,-0.000144
9.0700,STN_B,N,-0.069115,-0.000165
9.0750,STN_B,N,-0.058532,-0.000162
9.0800,STN_B,N,-0.079672,-0.000283
9.0850,STN_B,N,-0.053167,-0.000280
9.0900,STN_B,N,-0.035085,-0.000186
9.0950,STN_B,N,-0.035229,-0.000100
9.1000,STN_B,N,-0.044699,-0.000084
9.1050,STN_B,N,-0.055491,-0.000134
9.1100,STN_B,N,-0.054943,-0.000208
9.1150,STN_B,N,-0.039500,-0.000222
9.1200,STN_B,N,-0.021831,-0.000153
9.1250,STN_B,N,-0.034578,-0.000150
9.1300,STN_B,N,-0.026806,-0.000110
9.1350,STN_B,N,-0.020336,-0.000043
9.1400,STN_B,N,-0.021613,0.000019
9.1450,STN_B,N,-0.033434,0.000032
9.1500,STN_B,N,-0.038448,0.000037
9.1550,STN_B,N,-0.045854,0.000019
9.1600,STN_B,N,-0.057041,-0.000033
9.1650,STN_B,N,-0.060501,-0.000085
9.1700,STN_B,N,-0.056020,-0.000110
9.1750,STN_B,N,-0.062904,-0.000169
9.1800,STN_B,N,-0.069590,-0.000274
9.1850,STN_B,N,-0.057422,-0.000324
9.1900,STN_B,N,-0.028902,-0.000246
9.1950,STN_B,N,-0.033527,-0.000194
9.2000,STN_B,N,-0.014854,-0.000049
9.2050,STN_B,N,-0.031955,0.000001
9.2100,STN_B,N,-0.030982,0.000043
9.2150,STN_B,N,-0.051711,-0.000022
9.2200,STN_B,N,-0.056630,-0.000096
9.2250,STN_B,N,-0.044732,-0.000102
9.2300,STN_B,N,-0.042484,-0.000085
9.2350,STN_B,N,-0.052704,-0.000110
9.2400,STN_B,N,-0.058798,-0.000160
9.2450,STN_B,N,-0.050441,-0.000169
9.2500,STN_B,N,-0.038033,-0.000120
9.2550,STN_B,N,-0.049057,-0.000117
9.2600,STN_B,N,-0.044508,-0.000088
9.2650,STN_B,N,-0.049065,-0.000083
9.2700,STN_B,N,-0.048885,-0.000078
9.2750,STN_B,N,-0.061079,-0.000133
9.2800,STN_B,N,-0.050508,-0.000124
9.2850,STN_B,N,-0.051160,-0.000117
9.2900,STN_B,N,-0.056717,-0.000138
9.2950,STN_B,N,-0.051319,-0.000132
9.3000,STN_B,N,-0.061186,-0.000173
9.3050,STN_B,N,-0.050885,-0.000172
9.3100,STN_B,N,-0.044323,-0.000148
9.3150,STN_B,N,-0.049557,-0.000156
9.3200,STN_B,N,-0.052814,-0.000196
9.3250,STN_B,N,-0.042303,-0.000198
9.3300,STN_B,N,-0.030876,-0.000162
9.3350,STN_B,N,-0.039344,-0.000184
9.3400,STN_B,N,-0.026631,-0.000153
9.3450,STN_B,N,-0.020625,-0.000100
9.3500,STN_B,N,-0.022452,-0.000065
9.3550,STN_B,N,-0.020537,-0.000018
9.3600,STN_B,N,-0.023235,0.000022
9.3650,STN_B,N,-0.033688,0.000014
9.3700,STN_B,N,-0.035894,0.000006
9.3750,STN_B,N,-0.046135,-0.000044
9.3800,STN_B,N,-0.042270,-0.000061
9.3850,STN_B,N,-0.049955,-0.000107
